0.000000000000000e+000	0.000000e+000
7.305664327984279e-009	-5.301282e-017
1.461132865596856e-008	-4.570725e-017
2.191699298395284e-008	2.191670e-017
2.922265731193712e-008	1.498590e-016
3.652832163992140e-008	3.381197e-016
4.383398596790568e-008	5.866988e-016
5.113965029588994e-008	8.955963e-016
6.557987093262694e-008	2.308988e-015
8.418299887376015e-008	5.917486e-015
1.096626824739208e-007	1.576128e-014
1.442443987834359e-007	4.274251e-014
1.940502268871066e-007	1.225443e-013
2.680152861259494e-007	3.642162e-013
3.712437195468683e-007	1.053193e-012
5.292443054586524e-007	3.223564e-012
2.389778920507344e-006	1.945736e-010
4.516104194848706e-006	7.870462e-010
6.518951836320235e-006	1.801263e-009
8.211648558155192e-006	3.087260e-009
9.916298987544564e-006	4.674796e-009
1.208523093287649e-005	7.084966e-009
1.574781619527125e-005	1.220541e-008
1.927944844310820e-005	1.857261e-008
2.392371777299016e-005	2.911777e-008
2.926336038051079e-005	4.413423e-008
3.664676767501966e-005	7.010994e-008
4.528299058249844e-005	1.085732e-007
5.617378949581403e-005	1.703569e-007
6.910536866770679e-005	2.644488e-007
8.514260528962329e-005	4.163604e-007
1.040437302103215e-004	6.545111e-007
1.263841506009332e-004	1.038722e-006
1.507741506009332e-004	1.625353e-006
1.751641506009332e-004	2.453161e-006
1.995541506009332e-004	3.611087e-006
2.239441506009332e-004	5.218028e-006
2.483341506009332e-004	7.440949e-006
2.727241506009332e-004	1.067282e-005
2.971141506009332e-004	1.529565e-005
3.215041506009332e-004	2.146653e-005
3.458941506009332e-004	2.972469e-005
3.702841506009332e-004	4.099422e-005
3.946741506009332e-004	5.633182e-005
4.190641506009332e-004	7.714615e-005
4.434541506009332e-004	1.053094e-004
4.678441506009332e-004	1.432972e-004
4.922341506009332e-004	1.943684e-004
5.166241506009332e-004	2.627896e-004
5.410141506009332e-004	3.541147e-004
5.654041506009332e-004	4.755245e-004
5.897941506009332e-004	6.362348e-004
6.141841506009332e-004	8.479690e-004
6.385741506009332e-004	1.125492e-003
6.629641506009332e-004	1.487175e-003
6.873541506009333e-004	1.955559e-003
7.117441506009333e-004	2.557829e-003
7.361341506009333e-004	3.326113e-003
7.605241506009333e-004	4.297449e-003
7.849141506009333e-004	5.513286e-003
8.093041506009333e-004	7.018347e-003
8.336941506009333e-004	8.858791e-003
8.580841506009333e-004	1.107967e-002
8.824741506009333e-004	1.372189e-002
9.068641506009333e-004	1.681901e-002
9.312541506009333e-004	2.039438e-002
9.556441506009333e-004	2.445902e-002
9.800341506009333e-004	2.901062e-002
1.004424150600933e-003	3.403382e-002
1.028814150600933e-003	3.950154e-002
1.053204150600933e-003	4.537709e-002
1.077594150600933e-003	5.161673e-002
1.101984150600933e-003	5.817217e-002
1.126374150600933e-003	6.499288e-002
1.150764150600933e-003	7.202806e-002
1.175154150600933e-003	7.922798e-002
1.199544150600933e-003	8.654515e-002
1.223934150600933e-003	9.393485e-002
1.248324150600933e-003	1.013556e-001
1.272714150600933e-003	1.087692e-001
1.297104150600933e-003	1.161408e-001
1.321494150600933e-003	1.234390e-001
1.345884150600933e-003	1.306350e-001
1.370274150600933e-003	1.376827e-001
1.419054150600933e-003	1.512934e-001
1.467834150600933e-003	1.642147e-001
1.492224150600933e-003	1.703497e-001
1.516614150600933e-003	1.762503e-001
1.541004150600933e-003	1.819049e-001
1.565394150600933e-003	1.873122e-001
1.589784150600933e-003	1.924548e-001
1.614174150600933e-003	1.973069e-001
1.638564150600933e-003	2.018799e-001
1.662954150600933e-003	2.061772e-001
1.687344150600933e-003	2.101844e-001
1.736124150600933e-003	2.173138e-001
1.784904150600933e-003	2.232440e-001
1.833684150600933e-003	2.279609e-001
1.858074150600933e-003	2.298623e-001
1.882464150600933e-003	2.314590e-001
1.906854150600933e-003	2.327514e-001
1.931244150600933e-003	2.337405e-001
1.955634150600933e-003	2.344276e-001
1.980024150600933e-003	2.348144e-001
2.004414150600933e-003	2.349028e-001
2.028804150600933e-003	2.346953e-001
2.077584150600933e-003	2.334033e-001
2.126364150600933e-003	2.309632e-001
2.175144150600933e-003	2.274034e-001
2.223924150600933e-003	2.227550e-001
2.248314150600933e-003	2.200335e-001
2.272704150600933e-003	2.170531e-001
2.297094150600933e-003	2.138182e-001
2.321484150600933e-003	2.103334e-001
2.345874150600933e-003	2.066032e-001
2.370264150600933e-003	2.026319e-001
2.394654150600933e-003	1.984237e-001
2.419044150600933e-003	1.939826e-001
2.443434150600933e-003	1.893120e-001
2.467824150600933e-003	1.844148e-001
2.492214150600933e-003	1.792936e-001
2.516604150600933e-003	1.739497e-001
2.540994150600933e-003	1.683835e-001
2.565384150600933e-003	1.625941e-001
2.589774150600933e-003	1.565792e-001
2.614164150600933e-003	1.503342e-001
2.638554150600933e-003	1.438528e-001
2.662944150600933e-003	1.371261e-001
2.687334150600933e-003	1.301425e-001
2.711724150600933e-003	1.228878e-001
2.736114150600933e-003	1.153448e-001
2.760504150600933e-003	1.074941e-001
2.784894150600933e-003	9.931399e-002
2.809284150600933e-003	9.078165e-002
2.833674150600933e-003	8.187404e-002
2.858064150600933e-003	7.256921e-002
2.882454150600933e-003	6.284764e-002
2.906844150600933e-003	5.269370e-002
2.931234150600933e-003	4.209677e-002
2.955624150600933e-003	3.105203e-002
2.980014150600933e-003	1.956091e-002
3.004404150600933e-003	7.630974e-003
3.028794150600933e-003	-4.724478e-003
3.053184150600933e-003	-1.748719e-002
3.077574150600933e-003	-3.063484e-002
3.101964150600933e-003	-4.414206e-002
3.126354150600933e-003	-5.798133e-002
3.175134150600933e-003	-8.654013e-002
3.223914150600933e-003	-1.160767e-001
3.272694150600933e-003	-1.463356e-001
3.297084150600933e-003	-1.616411e-001
3.321474150600933e-003	-1.770851e-001
3.345864150600933e-003	-1.926391e-001
3.370254150600933e-003	-2.082509e-001
3.394644150600933e-003	-2.238997e-001
3.419034150600933e-003	-2.395644e-001
3.467814150600933e-003	-2.708609e-001
3.540984150600933e-003	-3.174445e-001
3.614154150600933e-003	-3.631878e-001
3.687324150600933e-003	-4.076789e-001
3.760494150600933e-003	-4.505472e-001
3.833664150600933e-003	-4.914573e-001
3.882444150600933e-003	-5.174909e-001
3.931224150600933e-003	-5.424345e-001
3.980004150600933e-003	-5.662099e-001
4.004394150600933e-003	-5.776364e-001
4.028784150600933e-003	-5.887437e-001
4.053174150600933e-003	-5.995234e-001
4.077564150600933e-003	-6.099675e-001
4.101954150600933e-003	-6.200681e-001
4.126344150600933e-003	-6.298178e-001
4.175124150600933e-003	-6.482360e-001
4.223904150600933e-003	-6.651683e-001
4.248294150600933e-003	-6.730620e-001
4.272684150600933e-003	-6.805662e-001
4.297074150600933e-003	-6.876758e-001
4.321464150600933e-003	-6.943857e-001
4.345854150600933e-003	-7.006897e-001
4.370244150600933e-003	-7.065850e-001
4.394634150600933e-003	-7.120710e-001
4.419024150600933e-003	-7.171388e-001
4.443414150600933e-003	-7.217832e-001
4.467804150600933e-003	-7.260088e-001
4.492194150600933e-003	-7.298132e-001
4.516584150600933e-003	-7.331882e-001
4.540974150600933e-003	-7.361312e-001
4.565364150600933e-003	-7.386428e-001
4.589754150600933e-003	-7.407217e-001
4.614144150600933e-003	-7.423669e-001
4.638534150600933e-003	-7.435776e-001
4.662924150600933e-003	-7.443536e-001
4.687314150600933e-003	-7.446948e-001
4.711704150600933e-003	-7.446014e-001
4.736094150600933e-003	-7.440742e-001
4.760484150600933e-003	-7.431139e-001
4.784874150600933e-003	-7.417219e-001
4.809264150600933e-003	-7.398995e-001
4.833654150600933e-003	-7.376486e-001
4.858044150600933e-003	-7.349713e-001
4.882434150600933e-003	-7.318698e-001
4.906824150600933e-003	-7.283468e-001
4.931214150600933e-003	-7.244052e-001
4.955604150600933e-003	-7.200480e-001
4.979994150600933e-003	-7.152784e-001
5.004384150600933e-003	-7.101003e-001
5.028774150600933e-003	-7.045173e-001
5.053164150600933e-003	-6.985334e-001
5.077554150600933e-003	-6.921528e-001
5.101944150600933e-003	-6.853799e-001
5.126334150600933e-003	-6.782193e-001
5.150724150600933e-003	-6.706757e-001
5.175114150600933e-003	-6.627541e-001
5.199504150600933e-003	-6.544596e-001
5.223894150600933e-003	-6.457974e-001
5.248284150600933e-003	-6.367730e-001
5.272674150600933e-003	-6.273921e-001
5.297064150600933e-003	-6.176600e-001
5.321454150600933e-003	-6.075829e-001
5.345844150600933e-003	-5.971667e-001
5.394624150600933e-003	-5.753416e-001
5.443404150600933e-003	-5.522350e-001
5.492184150600933e-003	-5.278994e-001
5.565354150600933e-003	-4.892108e-001
5.614134150600933e-003	-4.620437e-001
5.662914150600933e-003	-4.338450e-001
5.687304150600933e-003	-4.193774e-001
5.711694150600933e-003	-4.046746e-001
5.736084150600933e-003	-3.897443e-001
5.760474150600933e-003	-3.745944e-001
5.784864150600933e-003	-3.592327e-001
5.809254150600933e-003	-3.436673e-001
5.833644150600933e-003	-3.279063e-001
5.858034150600933e-003	-3.119580e-001
5.882424150600933e-003	-2.958305e-001
5.906814150600933e-003	-2.795324e-001
5.931204150600934e-003	-2.630721e-001
5.979984150600934e-003	-2.296990e-001
6.028764150600934e-003	-1.957808e-001
6.077544150600934e-003	-1.613882e-001
6.126324150600934e-003	-1.265933e-001
6.175104150600934e-003	-9.146955e-002
6.223884150600934e-003	-5.609180e-002
6.297054150600934e-003	-2.721287e-003
6.370224150600934e-003	5.079499e-002
6.443394150600934e-003	1.041691e-001
6.516564150600934e-003	1.571185e-001
6.565344150600934e-003	1.920429e-001
6.638514150600934e-003	2.436406e-001
6.711684150600934e-003	2.939904e-001
6.784854150600934e-003	3.427503e-001
6.858024150600934e-003	3.895397e-001
6.906804150600934e-003	4.194296e-001
6.955584150600934e-003	4.481134e-001
7.004364150600934e-003	4.754328e-001
7.053144150600934e-003	5.012085e-001
7.101924150600934e-003	5.252344e-001
7.126314150600934e-003	5.364757e-001
7.175094150600934e-003	5.572691e-001
7.199484150600934e-003	5.668316e-001
7.223874150600934e-003	5.757447e-001
7.248264150600934e-003	5.839640e-001
7.272654150600934e-003	5.914428e-001
7.297044150600934e-003	5.981332e-001
7.321434150600934e-003	6.039875e-001
7.345824150600934e-003	6.089605e-001
7.370214150600934e-003	6.130124e-001
7.394604150600934e-003	6.161122e-001
7.418994150600934e-003	6.182417e-001
7.443384150600934e-003	6.193995e-001
7.467774150600934e-003	6.196033e-001
7.492164150600934e-003	6.188916e-001
7.516554150600934e-003	6.173217e-001
7.540944150600934e-003	6.149659e-001
7.565334150600934e-003	6.119058e-001
7.589724150600934e-003	6.082264e-001
7.614114150600934e-003	6.040093e-001
7.638504150600934e-003	5.993293e-001
7.662894150600934e-003	5.942507e-001
7.687284150600934e-003	5.888273e-001
7.711674150600934e-003	5.831015e-001
7.736064150600934e-003	5.771066e-001
7.760454150600934e-003	5.708674e-001
7.784844150600934e-003	5.644018e-001
7.809234150600934e-003	5.577229e-001
7.833624150600934e-003	5.508394e-001
7.858014150600933e-003	5.437572e-001
7.882404150600932e-003	5.364802e-001
7.906794150600931e-003	5.290110e-001
7.931184150600930e-003	5.213507e-001
7.955574150600929e-003	5.135008e-001
7.979964150600928e-003	5.054618e-001
8.004354150600928e-003	4.972348e-001
8.028744150600927e-003	4.888209e-001
8.053134150600926e-003	4.802215e-001
8.077524150600925e-003	4.714387e-001
8.101914150600924e-003	4.624749e-001
8.126304150600923e-003	4.533333e-001
